1575,Hovedstaden,København V,55.67,12.57
1576,Hovedstaden,København V,55.67,12.57
1577,Hovedstaden,København V,55.67,12.57
1600,Hovedstaden,København V,55.68,12.56
1601,Hovedstaden,København V,55.68,12.56
1602,Hovedstaden,København V,55.68,12.56
1603,Hovedstaden,København V,55.68,12.56
1604,Hovedstaden,København V,55.68,12.56
1605,Hovedstaden,København V,55.68,12.56
1606,Hovedstaden,København V,55.68,12.56
1607,Hovedstaden,København V,55.68,12.56
1608,Hovedstaden,København V,55.68,12.57
1609,Hovedstaden,København V,55.68,12.56
1610,Hovedstaden,København V,55.67,12.56
1611,Hovedstaden,København V,55.68,12.56
1612,Hovedstaden,København V,55.68,12.56
1613,Hovedstaden,København V,55.67,12.56
1614,Hovedstaden,København V,55.67,12.56
1615,Hovedstaden,København V,55.67,12.56
1616,Hovedstaden,København V,55.67,12.56
1617,Hovedstaden,København V,55.67,12.55
1618,Hovedstaden,København V,55.67,12.55
1619,Hovedstaden,København V,55.67,12.55
1620,Hovedstaden,København V,55.67,12.55
1621,Hovedstaden,København V,55.67,12.55
1622,Hovedstaden,København V,55.67,12.55
1623,Hovedstaden,København V,55.67,12.55
1624,Hovedstaden,København V,55.67,12.55
1631,Hovedstaden,København V,55.68,12.56
1632,Hovedstaden,København V,55.68,12.56
1633,Hovedstaden,København V,55.68,12.56
1634,Hovedstaden,København V,55.68,12.56
1635,Hovedstaden,København V,55.68,12.56
1650,Hovedstaden,København V,55.67,12.56
1651,Hovedstaden,København V,55.67,12.56
1652,Hovedstaden,København V,55.67,12.56
1653,Hovedstaden,København V,55.67,12.56
1654,Hovedstaden,København V,55.67,12.56
1655,Hovedstaden,København V,55.67,12.56
1656,Hovedstaden,København V,55.67,12.56
1657,Hovedstaden,København V,55.67,12.56
1658,Hovedstaden,København V,55.67,12.55
1659,Hovedstaden,København V,55.67,12.55
1660,Hovedstaden,København V,55.67,12.55
1661,Hovedstaden,København V,55.67,12.55
1662,Hovedstaden,København V,55.67,12.55
1663,Hovedstaden,København V,55.67,12.55
1664,Hovedstaden,København V,55.67,12.55
1665,Hovedstaden,København V,55.67,12.55
1666,Hovedstaden,København V,55.67,12.55
1667,Hovedstaden,København V,55.67,12.55
1668,Hovedstaden,København V,55.67,12.55
1669,Hovedstaden,København V,55.67,12.55
1670,Hovedstaden,København V,55.67,12.55
1671,Hovedstaden,København V,55.67,12.55
1672,Hovedstaden,København V,55.67,12.55
1673,Hovedstaden,København V,55.67,12.55
1674,Hovedstaden,København V,55.67,12.54
1675,Hovedstaden,København V,55.67,12.55
1676,Hovedstaden,København V,55.67,12.55
1677,Hovedstaden,København V,55.67,12.55
1699,Hovedstaden,København V,55.67,12.56
1700,Hovedstaden,København V,55.67,12.56
1701,Hovedstaden,København V,55.67,12.56
1702,Hovedstaden,København V,55.67,12.56
1703,Hovedstaden,København V,55.67,12.56
1704,Hovedstaden,København V,55.67,12.57
1705,Hovedstaden,København V,55.66,12.55
1706,Hovedstaden,København V,55.67,12.56
1707,Hovedstaden,København V,55.67,12.56
1708,Hovedstaden,København V,55.67,12.56
1709,Hovedstaden,København V,55.67,12.55
1710,Hovedstaden,København V,55.67,12.56
1711,Hovedstaden,København V,55.67,12.56
1712,Hovedstaden,København V,55.67,12.56
1714,Hovedstaden,København V,55.67,12.56
1715,Hovedstaden,København V,55.67,12.56
1716,Hovedstaden,København V,55.67,12.56
1717,Hovedstaden,København V,55.67,12.56
1718,Hovedstaden,København V,55.67,12.56
1719,Hovedstaden,København V,55.67,12.56
1720,Hovedstaden,København V,55.66,12.55
1721,Hovedstaden,København V,55.67,12.55
1722,Hovedstaden,København V,55.67,12.55
1723,Hovedstaden,København V,55.67,12.55
1724,Hovedstaden,København V,55.67,12.55
1725,Hovedstaden,København V,55.67,12.55
1726,Hovedstaden,København V,55.67,12.55
1727,Hovedstaden,København V,55.67,12.55
1728,Hovedstaden,København V,55.66,12.55
1729,Hovedstaden,København V,55.66,12.55
1730,Hovedstaden,København V,55.66,12.55
1731,Hovedstaden,København V,55.66,12.55
1732,Hovedstaden,København V,55.66,12.55
1733,Hovedstaden,København V,55.66,12.54
1734,Hovedstaden,København V,55.67,12.55
1735,Hovedstaden,København V,55.67,12.55
1736,Hovedstaden,København V,55.67,12.54
1737,Hovedstaden,København V,55.66,12.54
1738,Hovedstaden,København V,55.66,12.54
1739,Hovedstaden,København V,55.66,12.54
1749,Hovedstaden,København V,55.67,12.54
1750,Hovedstaden,København V,55.67,12.54
1751,Hovedstaden,København V,55.67,12.54
1752,Hovedstaden,København V,55.67,12.54
1753,Hovedstaden,København V,55.67,12.54
1754,Hovedstaden,København V,55.67,12.54
1755,Hovedstaden,København V,55.67,12.54
1756,Hovedstaden,København V,55.67,12.54
1757,Hovedstaden,København V,55.67,12.54
1758,Hovedstaden,København V,55.67,12.54
1759,Hovedstaden,København V,55.67,12.54
1760,Hovedstaden,København V,55.67,12.54
1761,Hovedstaden,København V,55.67,12.54
1762,Hovedstaden,København V,55.67,12.54
1763,Hovedstaden,København V,55.67,12.54
1764,Hovedstaden,København V,55.67,12.54
1765,Hovedstaden,København V,55.66,12.54
1766,Hovedstaden,København V,55.66,12.54
1770,Hovedstaden,København V,55.67,12.54
1771,Hovedstaden,København V,55.67,12.54
1772,Hovedstaden,København V,55.67,12.54
1773,Hovedstaden,København V,55.67,12.54
1774,Hovedstaden,København V,55.67,12.54
1775,Hovedstaden,København V,55.67,12.54
1777,Hovedstaden,København V,55.67,12.54
1799,Hovedstaden,København V,32.09,34.86
1800,Hovedstaden,Frederiksberg C,55.67,12.53
1801,Hovedstaden,Frederiksberg C,55.67,12.54
1802,Hovedstaden,Frederiksberg C,55.67,12.53
1803,Hovedstaden,Frederiksberg C,55.67,12.53
1804,Hovedstaden,Frederiksberg C,55.67,12.53
1805,Hovedstaden,Frederiksberg C,55.67,12.53
1806,Hovedstaden,Frederiksberg C,55.67,12.53
1807,Hovedstaden,Frederiksberg C,55.67,12.53
1808,Hovedstaden,Frederiksberg C,55.67,12.53
1809,Hovedstaden,Frederiksberg C,55.67,12.54
1810,Hovedstaden,Frederiksberg C,55.67,12.54
1811,Hovedstaden,Frederiksberg C,55.67,12.54
1812,Hovedstaden,Frederiksberg C,55.67,12.54
1813,Hovedstaden,Frederiksberg C,55.67,12.54
1814,Hovedstaden,Frederiksberg C,55.67,12.54
1815,Hovedstaden,Frederiksberg C,55.67,12.54
1816,Hovedstaden,Frederiksberg C,55.67,12.54
1817,Hovedstaden,Frederiksberg C,55.67,12.54
1818,Hovedstaden,Frederiksberg C,55.67,12.54
1819,Hovedstaden,Frederiksberg C,55.67,12.55
1820,Hovedstaden,Frederiksberg C,55.67,12.54
1822,Hovedstaden,Frederiksberg C,55.67,12.55
1823,Hovedstaden,Frederiksberg C,55.67,12.55
